D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_05_761.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_05_761.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_05_761.jpg,0,0,0,27.50389
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_05_837.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_05_837.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_05_837.jpg,0,0,0,27.2826
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_05_920.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_05_920.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_05_920.jpg,0,0.1266507,0,27.10864
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_05_988.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_05_988.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_05_988.jpg,0,0.333393,0,27.12259
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_061.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_061.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_061.jpg,0,0.5535069,0,27.35774
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_140.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_140.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_140.jpg,0,0.7874955,0,27.80626
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_215.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_215.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_215.jpg,0,1,0,28.2613
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_289.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_289.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_289.jpg,-0.2,1,0,28.99196
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_367.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_367.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_367.jpg,0,1,0,29.68775
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_440.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_440.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_440.jpg,-0.1,1,0,30.19099
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_520.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_520.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_520.jpg,-0.3,1,0,30.17258
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_590.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_590.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_590.jpg,0,1,0,30.18899
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_666.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_666.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_666.jpg,0,1,0,30.18979
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_743.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_743.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_743.jpg,0,1,0,30.19019
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_817.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_817.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_817.jpg,0,1,0,30.19028
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_891.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_891.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_891.jpg,-0.15,1,0,30.18503
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_06_966.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_06_966.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_06_966.jpg,-0.35,1,0,30.1643
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_043.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_043.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_043.jpg,0,1,0,30.18956
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_114.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_114.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_114.jpg,0,1,0,30.19002
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_192.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_192.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_192.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_264.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_264.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_264.jpg,0,1,0,30.19034
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_338.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_338.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_338.jpg,0,1,0,30.19034
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_413.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_413.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_413.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_485.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_485.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_485.jpg,0,1,0,30.19034
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_559.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_559.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_559.jpg,0,1,0,30.1903
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_631.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_631.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_631.jpg,-0.05,1,0,30.18973
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_705.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_705.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_705.jpg,-0.25,1,0,30.17472
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_777.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_777.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_777.jpg,0,1,0,30.19014
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_850.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_850.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_850.jpg,0,1,0,30.19023
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_923.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_923.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_923.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_07_999.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_07_999.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_07_999.jpg,0,1,0,30.19013
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_069.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_069.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_069.jpg,-0.15,1,0,30.1846
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_141.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_141.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_141.jpg,0,1,0,30.19093
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_214.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_214.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_214.jpg,0,1,0,30.19022
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_287.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_287.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_287.jpg,0,1,0,30.19026
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_359.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_359.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_359.jpg,0,1,0,30.19032
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_430.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_430.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_430.jpg,-0.15,1,0,30.18477
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_504.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_504.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_504.jpg,-0.35,1,0,30.16403
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_574.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_574.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_574.jpg,0,1,0,30.18827
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_646.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_646.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_646.jpg,0,1,0,30.18997
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_717.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_717.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_717.jpg,0,1,0,30.19023
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_792.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_792.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_792.jpg,0,1,0,30.19033
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_893.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_893.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_893.jpg,0,1,0,30.1903
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_08_965.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_08_965.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_08_965.jpg,0,1,0,30.1903
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_035.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_035.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_035.jpg,0,1,0,30.19008
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_105.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_105.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_105.jpg,0,1,0,30.19034
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_174.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_174.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_174.jpg,0,1,0,30.19031
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_244.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_244.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_244.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_312.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_312.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_312.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_382.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_382.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_382.jpg,0,1,0,30.19032
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_450.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_450.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_450.jpg,0,1,0,30.19027
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_520.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_520.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_520.jpg,-0.1,1,0,30.18766
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_587.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_587.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_587.jpg,-0.25,1,0,30.17475
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_659.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_659.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_659.jpg,0,1,0,30.19022
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_727.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_727.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_727.jpg,-0.1,1,0,30.18896
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_796.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_796.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_796.jpg,0,1,0,30.19046
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_862.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_862.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_862.jpg,0,1,0,30.18996
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_09_931.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_09_931.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_09_931.jpg,0,1,0,30.19027
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_000.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_000.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_000.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_072.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_072.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_072.jpg,-0.15,1,0,30.18482
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_141.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_141.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_141.jpg,0,1,0,30.19089
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_209.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_209.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_209.jpg,0,1,0,30.19005
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_277.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_277.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_277.jpg,0,1,0,30.19024
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_344.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_344.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_344.jpg,0,1,0,30.1903
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_413.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_413.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_413.jpg,0,1,0,30.19027
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_481.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_481.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_481.jpg,0,1,0,30.1904
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_549.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_549.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_549.jpg,0,1,0,30.19024
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_616.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_616.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_616.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_684.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_684.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_684.jpg,0,1,0,30.19037
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_751.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_751.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_751.jpg,0,1,0,30.19034
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_821.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_821.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_821.jpg,0,1,0,30.1903
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_10_920.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_10_920.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_10_920.jpg,0,1,0,30.19032
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_019.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_019.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_019.jpg,0,1,0,30.19031
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_087.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_087.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_087.jpg,0,1,0,30.19028
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_154.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_154.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_154.jpg,0,1,0,30.19031
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_222.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_222.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_222.jpg,0,1,0,30.1903
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_324.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_324.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_324.jpg,0,1,0,30.1903
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_422.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_422.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_422.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_488.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_488.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_488.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_556.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_556.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_556.jpg,0,1,0,30.19034
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_654.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_654.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_654.jpg,0,1,0,30.19028
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_722.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_722.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_722.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_820.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_820.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_820.jpg,-0.1,1,0,30.18769
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_887.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_887.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_887.jpg,-0.25,1,0,30.1748
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_11_987.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_11_987.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_11_987.jpg,0,1,0,30.18999
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_055.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_055.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_055.jpg,0,1,0,30.1902
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_123.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_123.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_123.jpg,0,1,0,30.19027
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_193.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_193.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_193.jpg,0,1,0,30.19029
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_291.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_291.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_291.jpg,-0.05,1,0,30.1898
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_363.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_363.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_363.jpg,-0.25,1,0,30.17498
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_461.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_461.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_461.jpg,0,1,0,30.18995
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_559.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_559.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_559.jpg,0,1,0,30.19028
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_661.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_661.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_661.jpg,0,1,0,30.19031
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_727.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_727.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_727.jpg,0,1,0,30.19031
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_794.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_794.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_794.jpg,0,1,0,30.1903
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_893.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_893.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_893.jpg,0,1,0,30.19028
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_12_994.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_12_994.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_12_994.jpg,0,1,0,30.31131
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_13_090.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_13_090.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_13_090.jpg,-0.25,1,0,30.15528
D:\Behavioral-Cloning\dataset\IMG\center_2020_06_05_16_07_13_188.jpg,D:\Behavioral-Cloning\dataset\IMG\left_2020_06_05_16_07_13_188.jpg,D:\Behavioral-Cloning\dataset\IMG\right_2020_06_05_16_07_13_188.jpg,0,1,0,30.33055
